Dialog_ID,Type,Actor,Text
hit:7457_conv:14915,situation,none,When my mom brought me home a puppy. I had always wanted one.
hit:7457_conv:14915,utterance,speaker,I got a new dog!
hit:7457_conv:14915,utterance,listener,Really? What kind? Is it a puppy or is it full grown?
hit:7457_conv:14915,utterance,speaker,it's a small husky puppy!
hit:7457_conv:14915,utterance,listener,Awe huskies are the cutest dogs ever!
hit:7457_conv:14915,utterance,speaker,"I love it, mom is the best!"
hit:800_conv:1601,situation,none,The day I got the email saying I had been accepted into my university of choice was amazing
hit:800_conv:1601,utterance,speaker,I got accepted into my first choice university
hit:800_conv:1601,utterance,listener,How exciting for you. Were you surprised?
hit:800_conv:1601,utterance,speaker,Kind of. I didn't really expect to get in since the uni require amazing grades to get in and mine aren't the best
hit:800_conv:1601,utterance,listener,Sounds like it will be a lot of hard work to attend such a school but well worth it in the end.
hit:792_conv:1584,situation,none,I was excited to visit Disney World for the first time!
hit:792_conv:1584,utterance,speaker,"When I went to Disney World for the first time as a child, I had the time of my life!"
hit:792_conv:1584,utterance,listener,I didn't go until I was thirty and it wa still fun!
hit:792_conv:1584,utterance,speaker,Anyone at any age can have a blast!
hit:792_conv:1584,utterance,listener,It is a great experience. Expensive though
hit:792_conv:1584,utterance,speaker,Anyone at any age can have a blast!
hit:7563_conv:15126,situation,none,I am ready to go to the baseball game tomorrow.
hit:7563_conv:15126,utterance,speaker,I am ready to go to the baseball game tomorrow.
hit:7563_conv:15126,utterance,listener,I like baseball too
hit:7563_conv:15126,utterance,speaker,I hope the home team wins.
hit:7563_conv:15126,utterance,listener,Who is playing tomorrow ?
hit:8986_conv:17973,situation,none,Im leaving for vacation next week! I havent been on a proper one in a long time. I cant wait.
hit:8986_conv:17973,utterance,speaker,I cant wait to leave for vacation next week! I cant stop thinking about it.
hit:8986_conv:17973,utterance,listener,Oh nice. Any big plans for it?
hit:8986_conv:17973,utterance,speaker,Yea we are going to the beach. All my friends are going too. Its going to be a blast.
hit:8986_conv:17973,utterance,listener,"That's awesome. The beach is always a good time, especially when the weather is nice!"
hit:9407_conv:18815,situation,none,I am looking forward to camping with my friends! It will be a great time.
hit:9407_conv:18815,utterance,speaker,I can't wait to go camping with my friends!
hit:9407_conv:18815,utterance,listener,do you have all your gear ready to go ?
hit:9407_conv:18815,utterance,speaker,I do. We are backpacking in to the woods.
hit:9407_conv:18815,utterance,listener,"that sounds fun but dangerous at the same time, is it ?"
hit:11808_conv:23617,situation,none,I can not wait to go out to eat with my new girlfriend.
hit:11808_conv:23617,utterance,speaker,I recently started dating again and i just can't wait to see her again.
hit:11808_conv:23617,utterance,listener,I hope it works out for you!
hit:11808_conv:23617,utterance,speaker,Thank you! I am glad i have something else to look forward to now a days.
hit:11808_conv:23617,utterance,listener,Be a gentleman and you will be golden.
hit:11808_conv:23617,utterance,speaker,Good advice:) thanks
hit:9346_conv:18692,situation,none,"We leave early tomorrow to Disney World, Woohoooo!"
hit:9346_conv:18692,utterance,speaker,"We leave early tomorrow to Disney World, Woohoooo!"
hit:9346_conv:18692,utterance,listener,"I love Disney World, who are you going with?"
hit:9346_conv:18692,utterance,speaker,/husband and I are taking daughter for the first time
hit:9346_conv:18692,utterance,listener,Hopefully you have enough time to see all the parks.
hit:4565_conv:9130,situation,none,"Next week, I am getting my new car. I can't wait to have it."
hit:4565_conv:9130,utterance,speaker,"Next week, I am getting my new car. I can't wait to have it."
hit:4565_conv:9130,utterance,listener,Really? Congrats
hit:4565_conv:9130,utterance,speaker,I bought a honda civic 2018.
hit:4565_conv:9130,utterance,listener,That's a cool ride
hit:6549_conv:13098,situation,none,My grades are coming back this week and I can't wait.
hit:6549_conv:13098,utterance,speaker,My grades come back this week and I can't wait.
hit:6549_conv:13098,utterance,listener,That sounds exciting! I hope you did well.
hit:6549_conv:13098,utterance,speaker,"Thanks, I think I did, but we will see!"
hit:6549_conv:13098,utterance,listener,I'm hoping for you! I always got stressed out waiting for grades too. Despite knowing that I did well.
hit:3761_conv:7523,situation,none,We made plans to take our girls to Disney.  We told them we were going to the beach.  It was a big surprise for them and I think I was as excited to see their faces and they were once we got there.
hit:3761_conv:7523,utterance,speaker,"When our girls were 5 and 7 we made plans to take them to Disney, but we didn't tell them where we were going."
hit:3761_conv:7523,utterance,listener,Oh that was a wonderful surprise?  What was their reactions?
hit:3761_conv:7523,utterance,speaker,"Well, at first they were like ""But we wanted to go to the beach!"" because that's where we told them we were going.  But that faded quickly as they realized where we were staying and what we were doing.  I loved seeing their faces!"
hit:3761_conv:7523,utterance,listener,"Ah, well Im sure they had a wonderful time.  It is the happiest places on earth."
hit:3253_conv:6507,situation,none,Just moved and there is a pier near where I live.
hit:3253_conv:6507,utterance,speaker,Just moved and there is a pier near where I live
hit:3253_conv:6507,utterance,listener,"Oh, that's kind of nice. It's nice to have those natural landmarks near where you live, so you can visit them and get a sense of relaxation and peace. I've lived near the ocean all my life, and while I do take it for granted from time to time, I try to remember how useful and beautiful it is."
hit:3253_conv:6507,utterance,speaker,Yea. I'm so used to living in the center of the city. Nothing but cars and buildings. I already feel so relaxed here.
hit:3253_conv:6507,utterance,listener,"Sometimes it means increased work commute, or higher costs of living. But sometimes that can be worth it in terms of the health benefits and lifestyle improvements that come along with it. It's all a balance. I'm glad you seem to have found yours!"
hit:857_conv:1715,situation,none,I'm happy for my girls going back to school this fall.
hit:857_conv:1715,utterance,speaker,I'm happy for my girls going back to school this fall.
hit:857_conv:1715,utterance,listener,Ohhh I feel you! lol... Mine isnt quite school aged yet but I was just saying today I cant wait. ( ha ha! ) How old are they?
hit:857_conv:1715,utterance,speaker,10 and 13 now. Both in middle school.
hit:857_conv:1715,utterance,listener,Does it get any easier as they get older? please tell me yes...
hit:857_conv:1715,utterance,speaker,"No, and it gets progressively more expensive."
hit:8668_conv:17337,situation,none,I'm excited to start on a new website design tomorrow.  Our company landed a big deal with a local car dealership!
hit:8668_conv:17337,utterance,speaker,I'm excited to start on a new website design tomorrow.
hit:8668_conv:17337,utterance,listener,What kind of website are you planning on designing?
hit:8668_conv:17337,utterance,speaker,Our company landed a big deal with a local car dealership!  So it should be a fun project.
hit:8668_conv:17337,utterance,listener,Nice! Perhaps I can go buy a car on the website one day!
hit:6182_conv:12365,situation,none,We went to a rodeo last month. I was very thrilled and I enjoyed a lot!
hit:6182_conv:12365,utterance,speaker,We went to a rodeo last month
hit:6182_conv:12365,utterance,listener,How did that go?
hit:6182_conv:12365,utterance,speaker,It was very thrilling experience and I enjoyed a lot!
hit:6182_conv:12365,utterance,listener,"Good, I have never been to one at all!"
hit:7575_conv:15151,situation,none,I was releasing a creation of mine online. It was a labor of love and a long project. I couldn't wait for the world to see it.
hit:7575_conv:15151,utterance,speaker,I made an artistic creation that took me a long time and i finally had the courage to release it.
hit:7575_conv:15151,utterance,listener,"That is great, I bet it is pretty."
hit:7575_conv:15151,utterance,speaker,"haha, well it's an album that I made a while back but finally finished and yes, I am pretty happy with it"
hit:7575_conv:15151,utterance,listener,Do you play any instruments?
hit:7575_conv:15151,utterance,speaker,"Yes, keyboard mainly"
hit:9710_conv:19421,situation,none,I am going back to school. I never thought I would. I can't wait
hit:9710_conv:19421,utterance,speaker,I am going back to school after 15 years
hit:9710_conv:19421,utterance,listener,"Wow that,s exciting! What are you planning on majoring in?"
hit:9710_conv:19421,utterance,speaker,I was a psych major before. I am going to see how well that goes first. I might be too old to remember all that stuff
hit:9710_conv:19421,utterance,listener,That's a very interesting field. Are you nervous?
hit:9710_conv:19421,utterance,speaker,"I am because everyone will probably be younger, but I am determined to get a degree."
hit:9710_conv:19421,utterance,listener,Much luck to you!
hit:9710_conv:19421,utterance,speaker,Thanks
hit:523_conv:1047,situation,none,"I remember when I bought my first car, it feels just like yesterday."
hit:523_conv:1047,utterance,speaker,I can't believe that I was 18 when I bought my first car. I remember being in the dealership and they handed me the keys.
hit:523_conv:1047,utterance,listener,"That's crazy, I couldn't imagine buying a car at 18. What kind of job did you have that you were able to do that?"
hit:523_conv:1047,utterance,speaker,My dad has his own firm so I worked in the mail room and I also did stock trading on the side.
hit:523_conv:1047,utterance,listener,That's a pretty great setup so soon in live. You're very fortunate.
hit:523_conv:1047,utterance,speaker,That is what people say but I really worked hard and that car was a reward to myself.
hit:523_conv:1047,utterance,listener,"Yeah for sure. Luck only gets you so far, the rest is up to you."
hit:523_conv:1047,utterance,speaker,That is so true. I can remember the smell of the interior of the car too and how my heart swelled up.
hit:523_conv:1047,utterance,listener,You definitley had something to be proud of. Not many 18 year olds can say they did that
hit:1972_conv:3945,situation,none,I am finally going on my dream vacation to Tahiti!  I can hardly wait!
hit:1972_conv:3945,utterance,speaker,I am finally going on my dream vacation to Tahiti! I can hardly wait!
hit:1972_conv:3945,utterance,listener,How exciting! Why did you choose Tahiti?
hit:1972_conv:3945,utterance,speaker,It just seems so exotic and far away.  I feel like I will love it there!
hit:1972_conv:3945,utterance,listener,The photos of Tahitian beaches I've seen are beautiful! Will you be visiting a beach?
hit:193_conv:386,situation,none,I am excited tomorrow is my birthday
hit:193_conv:386,utterance,speaker,I am so excited. Tomorrow is my birthday
hit:193_conv:386,utterance,listener,Well happy early birthday! I hope you have a great day!
hit:193_conv:386,utterance,speaker,Thanks. I can't wait for tomorrow for the party and the presents
hit:193_conv:386,utterance,listener,"I bet, I hope you get everything you want!"
hit:5683_conv:11367,situation,none,I can't wait for the final season of game of thrones. IT is the best show ever
hit:5683_conv:11367,utterance,speaker,Games of Thrones is ending. Its Bittersweet
hit:5683_conv:11367,utterance,listener,Would you believe I have never seen one episode of that show? How sad that it's ending before I even got to watch it!
hit:5683_conv:11367,utterance,speaker,I am rewatching the last season now. I cant wait to see how it ends.
hit:5683_conv:11367,utterance,listener,"Well don't tell me what happens, I might just go watch it all now lol"
hit:5683_conv:11367,utterance,speaker,I'll just tell you that it is awesome
hit:2481_conv:4963,situation,none,I was so happy when we were going to a new movie I wanted to see. I had waited all summer
hit:2481_conv:4963,utterance,speaker,I was happy when we were going to a new movie last weekend. I had waited all summer for it
hit:2481_conv:4963,utterance,listener,What movie was it?
hit:2481_conv:4963,utterance,speaker,Thew new mission impossible
hit:2989_conv:5979,situation,none,"I am excited for the new Spider-man movie. It comes out October 5th and it has one of my favorite actors, Tom Hardy!"
hit:2989_conv:5979,utterance,speaker,"I am excited for the new Spider-man movie. It comes out October 5th and it has one of my favorite actors, Tom Hardy!"
hit:2989_conv:5979,utterance,listener,I love Tom Hardy!
hit:2989_conv:5979,utterance,speaker,He is such a great actor
hit:2989_conv:5979,utterance,listener,He is. And he is nice to look at too lol
hit:5984_conv:11968,situation,none,I'm moving to the beach in 6 months and the anticipation is killing me!
hit:5984_conv:11968,utterance,speaker,I'm moving to the beach in 6 months and the anticipation is killing me!
hit:5984_conv:11968,utterance,listener,"Oh I have always wanted to live at the beach, I bet you will have a blast"
hit:5984_conv:11968,utterance,speaker,"I am hoping so.  I always love going there on vacation, and I hope I feel as relaxed living there as I do when I'm on vacation."
hit:5984_conv:11968,utterance,listener,Best part about it is you will never have to leave!
hit:5984_conv:11968,utterance,speaker,I know!  I love it!
hit:554_conv:1108,situation,none,I got credited by my brother. he paid me some huge amount he has been owing me in the past at the time that i needed it most
hit:554_conv:1108,utterance,speaker,"This is just a very good day for me. I never thought my brother will pay me back what he owed me, but he did when i needed the money most"
hit:554_conv:1108,utterance,listener,"aaawwww, thats very impressive of him. it must be a lucky day for you"
hit:554_conv:1108,utterance,speaker,Oh yeah. I was considering getting a loan when i got my account credited. I will have to call him now and thank him
hit:554_conv:1108,utterance,listener,wow. thats good. it is good you were patient too for him to pay back
hit:7432_conv:14864,situation,none,I am looking forward to next week. I am going to be off of work
hit:7432_conv:14864,utterance,speaker,I am looking forward to next week I am going to be off work
hit:7432_conv:14864,utterance,listener,What do you plan on doing with your time off?
hit:7432_conv:14864,utterance,speaker,Mostly relaxing I think
hit:7432_conv:14864,utterance,listener,Maybe a quick shot to the beach.
hit:7316_conv:14632,situation,none,These days I'm always feeling on the verge of something awesome about to happen.  I don't know what it is it must be the winning streak I'm on these days
hit:7316_conv:14632,utterance,speaker,I'm always feeling like I'm on the verge of something awesome about to happen. I don't know what it is it must be the winning streak I'm on these days
hit:7316_conv:14632,utterance,listener,Does anything awesome ever end up happening?
hit:7316_conv:14632,utterance,speaker,Yes everyday $$$$
hit:7316_conv:14632,utterance,listener,That's whats up
hit:24_conv:49,situation,none,When I was little and I found out that we were going to the amusement park .
hit:24_conv:49,utterance,speaker,When I was a little child my parents told me that we were going to the amusement park and it made me so happy
hit:24_conv:49,utterance,listener,I bet! That sounds like fun.
hit:24_conv:49,utterance,speaker,"It was fun for sure, all the rides and the food, it brings back great memories."
hit:24_conv:49,utterance,listener,What sweet memories to hold on to.
hit:24_conv:49,utterance,speaker,Have you ever been to the amusement park?
hit:1479_conv:2958,situation,none,"No matter how sad or hopeless I feel at times, there's no better feeling than the euphoria of unexpected cash coming your way...either from hard work or good luck, I'll take it"
hit:1479_conv:2958,utterance,speaker,"I love the buzz of discovering cash I didn't know I had, either from hard work or just plain good luck...puts me in a good mood every time"
hit:1479_conv:2958,utterance,listener,I love that as well!  Nothing better than unexpected cash!  Has this happened to you recently?
hit:1479_conv:2958,utterance,speaker,"Yup :) thought a self-employed check was going to be late...but come Monday morning it was all there, and paid rent for the first time with 100% self-employed profit."
hit:1479_conv:2958,utterance,listener,Awesome!  Congrats to you on that unexpected windfall!
hit:2894_conv:5789,situation,none,I am getting married tomorrow. I am so stoked!
hit:2894_conv:5789,utterance,speaker,I am getting married tomorrow. So pumped!
hit:2894_conv:5789,utterance,listener,Whoa I hope you guys have a great honeymoon. Make sure to treat your fiancee right!
hit:2894_conv:5789,utterance,speaker,Oh I will! It isn't to hard to please a siberian tiger. Ordering her from Russia was very difficult.
hit:2894_conv:5789,utterance,listener,Well as long as you have a safe word you should be OK. You also may want to buy some life insurance.
hit:9791_conv:19582,situation,none,Love getting the cheat codes to life when I least expect them.  Makes me more pumped about my future
hit:9791_conv:19582,utterance,speaker,I get more stoked about my future when I get the cheat codes to life unexpectedly.
hit:9791_conv:19582,utterance,listener,Nicde
hit:9791_conv:19582,utterance,speaker,Yes these days been feeling like Neo in the Matrix.  You ever get that feeling
hit:9791_conv:19582,utterance,listener,"No, I never had."
hit:5271_conv:10543,situation,none,I ordered a new video game console online. I am checking the tracking info like 4 times a day!
hit:5271_conv:10543,utterance,speaker,"I bought a new video came console online! I can't wait, I'm checking the tracking info all day long for updates."
hit:5271_conv:10543,utterance,listener,It is so hard to wait.  What console did you get?
hit:5271_conv:10543,utterance,speaker,The new PlayStation. I can't wait to play some Black Ops.
hit:5271_conv:10543,utterance,listener,That is so awesome.  I hope it gets there before this weekend so you can binge it!
hit:10779_conv:21558,situation,none,I've been abroad for a while traveling but soon I'm going back to the US!
hit:10779_conv:21558,utterance,speaker,I've been abroad for a while traveling but soon I'm going back to the US!
hit:10779_conv:21558,utterance,listener,good for you. where have you been?
hit:10779_conv:21558,utterance,speaker,I've been in Mexico.
hit:10779_conv:21558,utterance,listener,what'd you do there?
hit:10779_conv:21558,utterance,speaker,I was waiting on my wife until she can come with me to the US (getting her papers ready).
hit:10779_conv:21558,utterance,listener,oh I see. do you have kids together
hit:2262_conv:4524,situation,none,I am really looking forward to fall already
hit:2262_conv:4524,utterance,speaker,I am really looking forward to fall already
hit:2262_conv:4524,utterance,listener,"I am also, I love football."
hit:2262_conv:4524,utterance,speaker,Yes! and tailgating!
hit:2262_conv:4524,utterance,listener,I only watch football on Sundays.
hit:5754_conv:11508,situation,none,kids first day of school
hit:5754_conv:11508,utterance,speaker,i cant wait to take my son to his first day of school tomorrow. pre k
hit:5754_conv:11508,utterance,listener,Will you not be sad to leave him?
hit:5754_conv:11508,utterance,speaker,im more happy to see him grow
hit:5754_conv:11508,utterance,listener,That's a good way to be.
hit:5085_conv:10170,situation,none,"Strangely Iw as super excited to eat my pizza tonight. I don't get to have it very often, so I look VERY forward too it when I can."
hit:5085_conv:10170,utterance,speaker,Strangely I was super excited to eat my pizza tonight. I am on keto..so any kind of food after fasting is exciting to me
hit:5085_conv:10170,utterance,listener,I can imagine! What did you have on the pizza?
hit:5085_conv:10170,utterance,speaker,It was a gluten free kind as I am intolerant too it. It was just pepperoni. Normally I would like pineapple or mushrooms though :) Carbs and cheese was GOOD!
hit:5085_conv:10170,utterance,listener,Carbs are great when you haven't had them in a while. You deserved to splurge!
hit:7557_conv:15115,situation,none,"I am off too London, Meeting my friend after long time"
hit:7557_conv:15115,utterance,speaker,I am off to London Next month
hit:7557_conv:15115,utterance,listener,Really? Business or pleasure?
hit:7557_conv:15115,utterance,speaker,Pleasure !!. Am meeting my friend after a long time. I am so excited
hit:7557_conv:15115,utterance,listener,I'm sure you'll have a great time. I've been a few tiomes but only for work so never seen the sights.
hit:4635_conv:9270,situation,none,"I had my first date with my crush tomorrow, I wasnt nervous at all."
hit:4635_conv:9270,utterance,speaker,"Tomorrow was the big day,  My first date with my crush."
hit:4635_conv:9270,utterance,listener,Are you excited for it?
hit:4635_conv:9270,utterance,speaker,yes!  We are going to get married and live happily ever after.
hit:4635_conv:9270,utterance,listener,"Wow you are really speeding things up there, aren't you?"
hit:7621_conv:15242,situation,none,I am ordering a pizza later.  I can't wait to eat it.
hit:7621_conv:15242,utterance,speaker,I am ordering a pizza later.
hit:7621_conv:15242,utterance,listener,I love Pizza. What kind are you going to have?
hit:7621_conv:15242,utterance,speaker,I have going to have a deep dish pepperoni.  I can't wait to eat it!
hit:7621_conv:15242,utterance,listener,Sounds great. What time is supper? I want to be on time.LOL
hit:9540_conv:19080,situation,none,I am going to a concert soon. I have not been able to see live music in a while.
hit:9540_conv:19080,utterance,speaker,I am going to see a concert soon. I haven't beena ble to see live music in a while.
hit:9540_conv:19080,utterance,listener,I haven't either. What kind of music?
hit:9540_conv:19080,utterance,speaker,The band redoes popular songs in the style of anywhere from the 20s-50s
hit:9540_conv:19080,utterance,listener,Oh that's cool. I like cover bands.
hit:5626_conv:11252,situation,none,My friend just transferred to my school. I'm so happy.
hit:5626_conv:11252,utterance,speaker,My friend just transferred to my school. I'm so happy
hit:5626_conv:11252,utterance,listener,That sounds awesome! Have you guys been friends long?
hit:5626_conv:11252,utterance,speaker,"Yea, since we were in diapers practically."
hit:5626_conv:11252,utterance,listener,That's pretty cool. You guys must have a good relationship.
hit:3762_conv:7525,situation,none,I finally got the new video game I had been saving up for. I played it for two days straight. It was the best game I ever played!
hit:3762_conv:7525,utterance,speaker,I was so thrilled when I finally got my new video game I had saved for. I played it for two days straight.
hit:3762_conv:7525,utterance,listener,That's awesome! I force myself to budget for it lol. What was the game?
hit:3762_conv:7525,utterance,speaker,It was God of War. I was so happy I got to play it because I had been anticipating it for such a long time.
hit:3762_conv:7525,utterance,listener,"Ah, I suppose I could have guessed. It's the game everyone is talking about lately. I heard it's quite good!"
hit:2314_conv:4628,situation,none,I cannot wait for the new super smash bros for the nintendo switch
hit:2314_conv:4628,utterance,speaker,I cannot wait for the new super smash bros for the nintendo switch
hit:2314_conv:4628,utterance,listener,I didn't know they were recreating that game! When does it come out?
hit:2314_conv:4628,utterance,speaker,It comes out in december!
hit:2314_conv:4628,utterance,listener,I'll need to keep a look out for it!
hit:8939_conv:17879,situation,none,I finally saved up enough money to take a trip to Alaska to see the northern lights.
hit:8939_conv:17879,utterance,speaker,I finally saved up enough money to take a trip to Alaska to see the northern lights.
hit:8939_conv:17879,utterance,listener,Oh man! I would be so excited! When do you go?
hit:8939_conv:17879,utterance,speaker,In October. I have been waiting so long. I cant wait!!!
hit:8939_conv:17879,utterance,listener,Man that's going to be so awesome!
hit:4911_conv:9822,situation,none,I'm going on my first cruise!
hit:4911_conv:9822,utterance,speaker,"Tomorrow, I'm going on my first cruise!"
hit:4911_conv:9822,utterance,listener,"Wow, that sounds really fun! I've never been on a cruise! How long will it be for?"
hit:4911_conv:9822,utterance,speaker,"It will be for 14 days, I'm going to Europe! I've never been out of the country before!"
hit:4911_conv:9822,utterance,listener,"Neither have I, and that's on my bucket list! So jealous! I hope you have an awesome time!"
hit:8191_conv:16383,situation,none,The time my mom got me a puppy. It was a husky!
hit:8191_conv:16383,utterance,speaker,Can't believe mom got me a puppy!
hit:8191_conv:16383,utterance,listener,I love dogs! I bet you were so happy.
hit:8191_conv:16383,utterance,speaker,"I am so happy, she's a husky girl! Has beautiful blue eyes."
hit:8191_conv:16383,utterance,listener,"Oh my god, I've always wanted a husky! You are so lucky. They do have beautiful eyes."
hit:6930_conv:13860,situation,none,i am going to a concert on sunday. i cant wait!
hit:6930_conv:13860,utterance,speaker,im going to a concert sunday i cant wait
hit:6930_conv:13860,utterance,listener,That's awesome. Is it your favorite band?
hit:6930_conv:13860,utterance,speaker,nah but i am seeing my favorite next month!
hit:6930_conv:13860,utterance,listener,You must love music. Are tickets expensive?
hit:9522_conv:19044,situation,none,i cant wait for next week!
hit:9522_conv:19044,utterance,speaker,i cant wait for next week!
hit:9522_conv:19044,utterance,listener,What's happening?
hit:9522_conv:19044,utterance,speaker,the kids are returning to school
hit:9522_conv:19044,utterance,listener,Oh yeah!  Mine started this week.  Its been great. ha ha
hit:5664_conv:11329,situation,none,I'm really stoked to go the movies this weekend with some friends.
hit:5664_conv:11329,utterance,speaker,I'm feeling really stoked about this coming weekend.
hit:5664_conv:11329,utterance,listener,Whats goin on?
hit:5664_conv:11329,utterance,speaker,Going to meet some friends I haven't seen in a LONG time and probably catch a movie.
hit:5664_conv:11329,utterance,listener,That should be fun. I have to work this weekend. I need to hang with friends before I go crazy
hit:1631_conv:3262,situation,none,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!
hit:1631_conv:3262,utterance,speaker,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!
hit:1631_conv:3262,utterance,listener,"Hey, I just saw that trailer! I'm kind of excited for it too since I loved him as a kid. But I felt like the trailer had a few dumb lines it, even though I love Tom Hardy."
hit:1631_conv:3262,utterance,speaker,"I love Tom Hardy too! First Bane, now evil Spiderman! Can't wait"
hit:1631_conv:3262,utterance,listener,"You're right, he was pretty good as Bane. Glad to see someone else is a fan and is looking forward to it.I see it getting a lot of negativity."
hit:8547_conv:17095,situation,none,"I am so ready for Labor day, can't wait."
hit:8547_conv:17095,utterance,speaker,"I am so ready for Labor day, can't wait."
hit:8547_conv:17095,utterance,listener,"I hear you, are you getting the day off of work?"
hit:8547_conv:17095,utterance,speaker,Yes and I am headed out of town.
hit:8547_conv:17095,utterance,listener,That sounds awesome.  Where are you going?
hit:9076_conv:18152,situation,none,I am already looking forward to the weekend. I am getting a new tattoo
hit:9076_conv:18152,utterance,speaker,I am looking forward to this weekend. I am getting a new tattoo
hit:9076_conv:18152,utterance,listener,Oh sweet. What number tattoo is it?
hit:9076_conv:18152,utterance,speaker,Its going to be my 6th tattoo overall
hit:9076_conv:18152,utterance,listener,That's pretty awesome. What is it gonna be of?
hit:6086_conv:12173,situation,none,"It might sound strange, but I am looking forward to returning to work after my vacation ends soon."
hit:6086_conv:12173,utterance,speaker,"This might sound odd, but I am looking forward to getting back to work after my current vacation ends."
hit:6086_conv:12173,utterance,listener,"That is so funny, but I know exactly how you feel.  Sometimes vacations can get too long.  Did you leave town?"
hit:6086_conv:12173,utterance,speaker,"Yes, I took a trip to Hong Kong and Macau. I spent a couple days in Seoul, but I think I'm ready to stop sitting at home and get back to it haha."
hit:6086_conv:12173,utterance,listener,That sounds like a heck of a trip!
hit:5723_conv:11447,situation,none,Two days left before school starts.
hit:5723_conv:11447,utterance,speaker,"Two days before the nig day, I was actually getting scared."
hit:5723_conv:11447,utterance,listener,What was the big day then?
hit:5723_conv:11447,utterance,speaker,School was starting and this was gonna be my year!
hit:5723_conv:11447,utterance,listener,"Oh cool, I hope it goes well!"
hit:7026_conv:14053,situation,none,"My friend got some concert tickets for the weekend, and I am really looking forward to joining her."
hit:7026_conv:14053,utterance,speaker,I am really looking forward this weekend because a good friend of mine got some concert tickets.
hit:7026_conv:14053,utterance,listener,Oh that's cool! What kind of concert is it?
hit:7026_conv:14053,utterance,speaker,"My friend got some to Jay-Z and Beyonce together, I am a big fan of their music."
hit:7026_conv:14053,utterance,listener,Oh that's a big one! That should be an amazing show!
hit:2570_conv:5140,situation,none,"I will go on vacation next week, so I am very stoked about that!"
hit:2570_conv:5140,utterance,speaker,I am feeling very stoked right now.
hit:2570_conv:5140,utterance,listener,Are you stoked about something good?
hit:2570_conv:5140,utterance,speaker,Yes I am. I will finally get to take my vacation next week.
hit:2570_conv:5140,utterance,listener,That's great!  Where are you headed for your vacation?
hit:2570_conv:5140,utterance,speaker,I will be heading to Hong Kong and Macau for a week.
hit:2570_conv:5140,utterance,listener,Do you have anything you want to see there?
hit:11605_conv:23210,situation,none,My spouse bought me a diamond necklace for my birthday.
hit:11605_conv:23210,utterance,speaker,It was my birthday and my spouse bought me a necklace with diamonds.
hit:11605_conv:23210,utterance,listener,Wowza! That is a good spouse. Were you suprised?
hit:11605_conv:23210,utterance,speaker,"Yes I was, I felt love and appreciated."
hit:11605_conv:23210,utterance,listener,Good i bet you deserved it. :)
hit:11605_conv:23210,utterance,speaker,"Oh yes, I deserved it. I am a good girl :)"
hit:2431_conv:4863,situation,none,I get to take my teenage daughter shopping for school clothes. This is going to be fun
hit:2431_conv:4863,utterance,speaker,Im taking my daughter for school clothes
hit:2431_conv:4863,utterance,listener,How old is she?
hit:2431_conv:4863,utterance,speaker,13 and she wants to go to thrift stores!
hit:2431_conv:4863,utterance,listener,Wow that's odd. At least you will save some money.
hit:2431_conv:4863,utterance,speaker,Sure will. I hope she picks cute stuff still
hit:2431_conv:4863,utterance,listener,What is her style?
hit:2431_conv:4863,utterance,speaker,She like black and red so no style at all lol
hit:2431_conv:4863,utterance,listener,Lol have fun
hit:6244_conv:12489,situation,none,Going to a gaming tournament. Never been.
hit:6244_conv:12489,utterance,speaker,Going to a gaming tournament. Never been.
hit:6244_conv:12489,utterance,listener,What is the game?
hit:6244_conv:12489,utterance,speaker,There will be lots. Not sure which one I wanna watch yet.
hit:6244_conv:12489,utterance,listener,Nice. Have fun.
hit:6976_conv:13953,situation,none,i was happy to see my dog had returned home
hit:6976_conv:13953,utterance,speaker,i was happy to see my dog returned home
hit:6976_conv:13953,utterance,listener,It's lovely! did you miss him?
hit:6976_conv:13953,utterance,speaker,yes .. got out of the gate.. and came back ..
hit:6976_conv:13953,utterance,listener,Take care of him!
hit:703_conv:1406,situation,none,I was excuted when I finally finished high school
hit:703_conv:1406,utterance,speaker,I was so happy when I finshed high school
hit:703_conv:1406,utterance,listener,I bet you were. Who isn't?
hit:703_conv:1406,utterance,speaker,That is so true
hit:703_conv:1406,utterance,listener,I couldn't wait to not wake up early. Then I got a job lol
hit:3084_conv:6168,situation,none,Going to try out this new restaurant tomorrow. Heard some great reviews.
hit:3084_conv:6168,utterance,speaker,Going to try out this new restaurant tomorrow. Heard some great reviews.
hit:3084_conv:6168,utterance,listener,Going to a new restaurant is always fun!  I am sure it will be great if there are a bunch of positive reviews!
hit:3084_conv:6168,utterance,speaker,"I'm looking forward to it. All the steaks, lobsters and sides I can eat."
hit:3084_conv:6168,utterance,listener,Yummmy!  That sounds amazing!  I am sure you will have fun!
hit:8525_conv:17051,situation,none,When my mother got me a new puppy. I was not expecting it.
hit:8525_conv:17051,utterance,speaker,Just got a new puppy!
hit:8525_conv:17051,utterance,listener,I love puppies what kind did you get?
hit:8525_conv:17051,utterance,speaker,It's a small husky with huge blue eyes.
hit:8525_conv:17051,utterance,listener,I never seen a husky with blue eyes I know it is beautiful great addition to the family.
hit:2534_conv:5068,situation,none,I am throwing a surprise party for my sister next week. I cannot wait to see how she reacts!
